Site,Event,Depth,Accuracy,TPR,FPR,F1,G
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.358
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999963417533976,,,0.378
Ishinomaki,SANRIKU1896,1m-2m,1.0,,3.658246602403468e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9998536701359039,,,0.381
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.00014632986409613872,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.164
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.316
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9997073402718077,,,0.382
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.00029265972819227744,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.309
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999981708766988,,,0.347
Ishinomaki,SANRIKU1896,1m-2m,1.0,,1.829123301201734e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.307
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9997622139708437,,,0.386
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.00023778602915622542,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.287
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.181
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999981708766988,,,0.293
Ishinomaki,SANRIKU1896,1m-2m,1.0,,1.829123301201734e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.362
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9997256315048197,,,0.356
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0002743684951802601,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.302
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9999085438349399,,,0.332
Ishinomaki,SANRIKU1896,1m-2m,1.0,,9.14561650600867e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.395
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.345
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.328
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.322
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9995427191746996,,,0.363
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.00045728082530043353,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999963417533976,,,0.407
Ishinomaki,SANRIKU1896,1m-2m,1.0,,3.658246602403468e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.149
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,0.999,0.9992683506795194,,,0.43
Ishinomaki,SANRIKU1896,1m-2m,0.999,,0.0007316493204806936,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.196
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999945126300964,,,0.364
Ishinomaki,SANRIKU1896,1m-2m,1.0,,5.487369903605202e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.227
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.146
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9999268350679519,,,0.357
Ishinomaki,SANRIKU1896,1m-2m,1.0,,7.316493204806936e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.202
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.325
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9997073402718077,,,0.372
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.00029265972819227744,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.282
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.362
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.251
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.233
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.253
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.285
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,0.999,0.9991220208154231,,,0.423
Ishinomaki,SANRIKU1896,1m-2m,0.999,,0.0008779791845768323,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999963417533976,,,0.298
Ishinomaki,SANRIKU1896,1m-2m,1.0,,3.658246602403468e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.284
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.182
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999981708766988,,,0.306
Ishinomaki,SANRIKU1896,1m-2m,1.0,,1.829123301201734e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.238
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.193
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.277
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.134
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.23
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.153
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,0.999,0.9993963893106034,,,0.419
Ishinomaki,SANRIKU1896,1m-2m,0.999,,0.0006036106893965722,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.184
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.193
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999945126300964,,,0.306
Ishinomaki,SANRIKU1896,1m-2m,1.0,,5.487369903605202e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,0.999,0.998957399718315,,,0.428
Ishinomaki,SANRIKU1896,1m-2m,0.999,,0.0010426002816849883,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.9997256315048197,,,0.359
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0002743684951802601,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,0.999945126300964,,,0.237
Ishinomaki,SANRIKU1896,1m-2m,1.0,,5.487369903605202e-05,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.19
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.171
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.256
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.217
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.215
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.186
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.225
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.123
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
Ishinomaki,SANRIKU1896,0.1m-1m,1.0,1.0,,,0.283
Ishinomaki,SANRIKU1896,1m-2m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,2m-5m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,5m-10m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,10m-15m,1.0,,0.0,,
Ishinomaki,SANRIKU1896,15m+,1.0,,0.0,,
